Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
NSGA-II,208,7.094000,0.490912558,false
NSGA-II,208,10.776000,0.399471935,false
NSGA-II,208,7.470000,0.484318894,false
NSGA-II,208,6.786000,0.518004005,false
NSGA-II,208,8.314000,0.444330738,false
NSGA-II,208,8.844000,0.431186846,false
NSGA-II,208,10.856000,0.398694350,false
NSGA-II,208,8.108000,0.444489035,false
NSGA-II,208,6.062000,0.564311210,false
NSGA-II,208,9.826000,0.414848432,false
NSGA-II,208,6.686000,0.528124690,false
NSGA-II,208,9.860000,0.410383259,false
NSGA-II,208,10.240000,0.402554314,false
NSGA-II,208,5.542000,0.691944593,false
NSGA-II,208,11.122000,0.396247741,false
NSGA-II,208,6.022000,0.575920581,false
NSGA-II,208,9.974000,0.403337993,false
NSGA-II,208,5.892000,0.596685397,false
NSGA-II,208,6.034000,0.569781369,false
NSGA-II,208,5.524000,0.696942044,false
NSGA-II,208,5.604000,0.661929483,false
NSGA-II,208,9.956000,0.403615333,false
NSGA-II,208,6.010000,0.583762554,false
NSGA-II,208,5.962000,0.589534501,false
NSGA-II,208,10.270000,0.401159414,false
NSGA-II,208,6.750000,0.521101255,false
NSGA-II,208,6.736000,0.526049402,false
NSGA-II,208,5.886000,0.599750185,false
NSGA-II,208,5.988000,0.586629726,false
NSGA-II,208,9.832000,0.414330343,false
NSGA-II,208,6.706000,0.526902120,false
NSGA-II,208,5.972000,0.588659950,false
NSGA-II,209,5.662000,0.633498374,false
NSGA-II,209,10.966000,0.394891031,false
NSGA-II,209,9.970000,0.396136754,false
NSGA-II,209,7.598000,0.461250025,false
NSGA-II,209,9.446000,0.405796768,false
NSGA-II,209,8.688000,0.408986136,true
NSGA-II,209,5.920000,0.594051349,false
NSGA-II,209,7.856000,0.453103998,false
NSGA-II,209,7.458000,0.477836819,false
NSGA-II,209,7.210000,0.484718783,false
NSGA-II,209,7.084000,0.496529940,false
NSGA-II,209,8.546000,0.424504245,false
NSGA-II,209,9.842000,0.403137170,false
NSGA-II,209,6.286000,0.574043865,false
NSGA-II,209,6.142000,0.580397378,false
NSGA-II,209,5.894000,0.614726119,false
NSGA-II,209,6.802000,0.523706886,false
NSGA-II,209,6.378000,0.563568461,false
NSGA-II,209,5.992000,0.587608269,false
NSGA-II,209,8.068000,0.451397949,false
NSGA-II,209,7.050000,0.506708651,false
NSGA-II,209,8.672000,0.411723249,true
NSGA-II,209,9.516000,0.403650629,false
NSGA-II,209,6.780000,0.537112064,false
NSGA-II,209,7.338000,0.478756063,false
NSGA-II,209,6.574000,0.547820753,false
NSGA-II,209,6.988000,0.521540986,false
NSGA-II,209,8.220000,0.447169665,false
NSGA-II,209,6.578000,0.541662510,false
NSGA-II,209,5.842000,0.625617098,false
NSGA-II,209,6.506000,0.555141920,false
NSGA-II,209,6.456000,0.557581867,false
NSGA-II,209,6.712000,0.538426478,false
NSGA-II,209,5.866000,0.618369271,false
NSGA-II,209,8.504000,0.432555043,false
NSGA-II,209,8.370000,0.444834797,false
NSGA-II,209,7.044000,0.516731400,false
NSGA-II,209,5.774000,0.629318317,false
NSGA-II,209,8.380000,0.437308042,false
NSGA-II,209,5.706000,0.631132058,false
NSGA-II,209,8.460000,0.433047008,false
NSGA-II,209,8.332000,0.447001142,false
NSGA-II,209,8.394000,0.436693127,false
NSGA-II,209,7.036000,0.517721984,false
SPEA-II,200,7.932000,0.429262185,true
SPEA-II,200,7.438000,0.457786454,false
SPEA-II,200,7.490000,0.453608135,false
SPEA-II,200,6.370000,0.526698110,true
SPEA-II,200,6.358000,0.536058016,false
SPEA-II,200,7.342000,0.464154254,true
SPEA-II,200,8.306000,0.423850535,true
SPEA-II,200,6.636000,0.518473920,false
SPEA-II,200,7.706000,0.447319062,true
SPEA-II,200,7.140000,0.480645362,false
