Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_Energy_Dominance,202,15.012000,0.032854277,10034.364,true
GA_Energy_Dominance,202,15.182000,0.032815801,10035.686,true
GA_Energy_Dominance,202,15.540000,0.032670192,9700.384,true
GA_Energy_Dominance,202,15.362000,0.032712289,9410.280,true
GA_Energy_Dominance,202,15.880000,0.032565239,9406.287,true
GA_Energy_Dominance,202,16.086000,0.032520456,9728.982,false
GA_Energy_Dominance,202,15.710000,0.032568176,9348.156,true
GA_Energy_Dominance,202,16.254000,0.032447666,8802.330,false
GA_Energy_Dominance,202,16.412000,0.032382713,8748.953,false
GA_Energy_Dominance,202,16.774000,0.032259649,8678.400,false
GA_Energy_Dominance,202,16.944000,0.032238103,8688.845,false
GA_Energy_Dominance,202,17.172000,0.032177510,8723.277,false
GA_Energy_Dominance,202,17.434000,0.032133039,8617.675,false
GA_Energy_Dominance,202,17.668000,0.032063039,8632.117,false
GA_Energy_Dominance,202,18.236000,0.031942588,8055.467,false
GA_Energy_Dominance,202,18.056000,0.032048022,8078.530,false
GA_Energy_Dominance,202,18.528000,0.031815992,7983.149,false
GA_Energy_Dominance,202,18.784000,0.031764182,7727.645,false
