Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,AMOSA,204,0.340855,0.161103,0.420019,0.027397,11,0,4086,18.000000,0.606424568
2,GPU_Stress,AMOSA,205,0.357687,0.097989,0.428028,0.020065,5,0,4081,18.000000,0.596916386
2,GPU_Stress,AMOSA,206,0.334046,0.113132,0.440703,0.015647,6,0,4091,18.000000,0.612348521
2,GPU_Stress,AMOSA,207,0.337008,0.095723,0.436849,0.022561,7,0,4092,18.000000,0.609732320
2,GPU_Stress,AMOSA,208,0.353292,0.114723,0.421456,0.033347,6,0,4095,18.000000,0.598231945
2,GPU_Stress,AMOSA,209,0.357510,0.122331,0.423096,0.025563,6,0,4088,18.000000,0.595088416
2,GPU_Stress,AMOSA,MEAN,0.344625,0.125509,0.427907,0.028836,,0,4086,18.000000,0.595088416
3,CPU_Stress,GA_Makespan,200,0.000000,0.222641,0.709995,0.000000,1,0,1816,16.000000,0.417645092
3,CPU_Stress,GA_Makespan,201,0.000000,0.239463,0.717140,0.000000,1,0,1798,16.000000,0.423373158
3,CPU_Stress,GA_Makespan,202,0.000000,0.245740,0.719806,0.000000,1,0,1804,16.000000,0.425575739
3,CPU_Stress,GA_Makespan,203,0.000000,0.272342,0.731109,0.000000,1,0,1803,16.000000,0.435329757
3,CPU_Stress,GA_Makespan,204,0.000000,0.121096,0.663518,0.000000,1,0,1800,17.000000,0.386923361
3,CPU_Stress,GA_Makespan,205,0.000000,0.221082,0.709333,0.000000,1,0,1810,16.000000,0.417126779
3,CPU_Stress,GA_Makespan,206,0.000000,0.220494,0.709083,0.000000,1,0,1786,16.000000,0.416931632
3,CPU_Stress,GA_Makespan,207,0.000000,0.224500,0.710784,0.000000,1,0,1822,16.000000,0.418266062
3,CPU_Stress,GA_Makespan,208,0.000000,0.229149,0.712759,0.000000,1,0,1799,16.000000,0.419831792
3,CPU_Stress,GA_Makespan,209,0.000000,0.266563,0.728653,0.000000,1,0,1821,16.000000,0.433150833
3,CPU_Stress,GA_Makespan,MEAN,0.000000,0.226307,0.711218,0.000000,,0,1805,16.000000,0.386923361
3,CPU_Stress,GA_Energy,200,0.549621,0.076148,0.422120,0.000000,1,0,1902,35.000000,0.194425166
3,CPU_Stress,GA_Energy,201,0.580177,0.030370,0.411888,0.000000,1,0,1897,32.000000,0.196381650
3,CPU_Stress,GA_Energy,202,0.536093,0.076797,0.417434,0.000000,1,0,1894,35.000000,0.198511637
3,CPU_Stress,GA_Energy,203,0.565474,0.045774,0.413057,0.000000,1,0,1897,33.000000,0.197063197
3,CPU_Stress,GA_Energy,204,0.605496,0.045201,0.423227,0.000000,1,0,1892,32.000000,0.189221932
3,CPU_Stress,GA_Energy,205,0.606361,0.000000,0.410271,0.000000,1,1,1880,30.000000,0.195976035
3,CPU_Stress,GA_Energy,206,0.573292,0.045825,0.416036,0.000000,1,0,1896,33.000000,0.194804443
3,CPU_Stress,GA_Energy,207,0.554642,0.077274,0.424039,0.000000,1,0,1895,35.000000,0.192908656
3,CPU_Stress,GA_Energy,208,0.578534,0.068435,0.425897,0.000000,1,0,1890,34.000000,0.189575151
3,CPU_Stress,GA_Energy,209,0.575377,0.046300,0.416874,0.000000,1,0,1896,33.000000,0.194202032
3,CPU_Stress,GA_Energy,MEAN,0.572507,0.051212,0.418084,0.000000,,1,1893,30.000000,0.189221932
3,CPU_Stress,SA_Makespan,200,0.497982,0.037618,0.375876,0.000000,1,0,782,26.000000,0.235567475
3,CPU_Stress,SA_Makespan,201,0.527147,0.000000,0.377916,0.000000,1,1,788,23.000000,0.235335504
3,CPU_Stress,SA_Makespan,202,0.251832,0.193220,0.670926,0.000000,1,0,817,61.000000,0.174498460
3,CPU_Stress,SA_Makespan,203,0.530304,0.006053,0.376904,0.000000,1,0,815,24.000000,0.232297715
3,CPU_Stress,SA_Makespan,204,0.301043,0.142875,0.645917,0.000000,1,0,812,58.000000,0.169916706
3,CPU_Stress,SA_Makespan,205,0.228160,0.217400,0.699823,0.000000,1,0,830,63.000000,0.170918882
3,CPU_Stress,SA_Makespan,206,0.535349,0.000000,0.377326,0.000000,1,1,829,24.000000,0.231078742
3,CPU_Stress,SA_Makespan,207,0.470996,0.025868,0.379717,0.000000,1,0,773,23.000000,0.248662219
3,CPU_Stress,SA_Makespan,208,0.480537,0.045512,0.376412,0.000000,1,0,764,25.000000,0.242173621
3,CPU_Stress,SA_Makespan,209,0.570383,0.000000,0.387120,0.000000,1,1,1247,27.000000,0.214660508
3,CPU_Stress,SA_Makespan,MEAN,0.439373,0.066855,0.466794,0.000000,,3,845,23.000000,0.169916706
3,CPU_Stress,SA_Energy,200,0.172392,0.189066,0.748164,0.000000,1,0,1256,67.000000,0.169510204
3,CPU_Stress,SA_Energy,201,0.240444,0.204582,0.685743,0.000000,1,0,783,62.000000,0.172463832
3,CPU_Stress,SA_Energy,202,0.351659,0.093466,0.622373,0.000000,1,0,813,55.000000,0.165702435
3,CPU_Stress,SA_Energy,203,0.133487,0.137986,0.794174,0.000000,1,0,820,70.000000,0.163318272
3,CPU_Stress,SA_Energy,204,0.353191,0.092578,0.624276,0.000000,1,0,809,55.000000,0.164854161
3,CPU_Stress,SA_Energy,205,0.449443,0.000000,0.571837,0.000000,1,1,813,49.000000,0.161330104
3,CPU_Stress,SA_Energy,206,0.000000,0.000000,0.907589,0.000000,1,1,834,79.000000,0.159069717
3,CPU_Stress,SA_Energy,207,0.221308,0.227768,0.723682,0.000000,1,0,836,64.000000,0.164354615
3,CPU_Stress,SA_Energy,208,0.413408,0.033514,0.584415,0.000000,1,0,851,51.000000,0.164212689
3,CPU_Stress,SA_Energy,209,0.261996,0.183980,0.684816,0.000000,1,0,854,61.000000,0.166993588
3,CPU_Stress,SA_Energy,MEAN,0.259733,0.116294,0.694707,0.000000,,2,866,49.000000,0.159069717
3,CPU_Stress,GA_Makespan_Dominance,200,0.053614,0.195169,0.644595,0.006938,5,0,1815,16.000000,0.402643440
3,CPU_Stress,GA_Makespan_Dominance,201,0.054429,0.203948,0.654913,0.023773,4,0,1801,16.000000,0.407989842
3,CPU_Stress,GA_Makespan_Dominance,202,0.129765,0.164664,0.572104,0.047953,4,0,1802,16.000000,0.388627897
3,CPU_Stress,GA_Makespan_Dominance,203,0.048440,0.252536,0.676285,0.015367,3,0,1807,16.000000,0.420908764
3,CPU_Stress,GA_Makespan_Dominance,204,0.025966,0.122093,0.631657,0.011654,4,0,1805,17.000000,0.380332373
3,CPU_Stress,GA_Makespan_Dominance,205,0.083248,0.181705,0.619358,0.008010,3,0,1807,16.000000,0.394043103
3,CPU_Stress,GA_Makespan_Dominance,206,0.046217,0.196968,0.659412,0.000000,2,0,1792,16.000000,0.404245189
3,CPU_Stress,GA_Makespan_Dominance,207,0.132689,0.156307,0.573765,0.000000,2,0,1820,16.000000,0.381654809
3,CPU_Stress,GA_Makespan_Dominance,208,0.104519,0.166889,0.593889,0.035628,3,0,1803,16.000000,0.390783302
3,CPU_Stress,GA_Makespan_Dominance,209,0.138687,0.175244,0.580845,0.047234,4,0,1826,16.000000,0.392436269
3,CPU_Stress,GA_Makespan_Dominance,MEAN,0.081757,0.181552,0.620682,0.019656,,0,1807,16.000000,0.380332373
3,CPU_Stress,GA_Energy_Dominance,200,0.640534,0.083796,0.129467,0.040997,14,0,1910,13.000000,0.194425166
3,CPU_Stress,GA_Energy_Dominance,201,0.639375,0.089579,0.136208,0.035787,15,0,1908,13.000000,0.195067753
3,CPU_Stress,GA_Energy_Dominance,202,0.622984,0.091239,0.131906,0.057604,15,0,1903,13.000000,0.197521236
3,CPU_Stress,GA_Energy_Dominance,203,0.631076,0.083177,0.139784,0.039794,12,0,1906,13.000000,0.197063197
3,CPU_Stress,GA_Energy_Dominance,204,0.660378,0.090303,0.128018,0.049681,12,0,1897,13.000000,0.189064458
3,CPU_Stress,GA_Energy_Dominance,205,0.661898,0.068351,0.126374,0.034042,13,1,1893,13.000000,0.194919011
3,CPU_Stress,GA_Energy_Dominance,206,0.659041,0.085994,0.130332,0.021230,18,0,1903,13.000000,0.194804443
3,CPU_Stress,GA_Energy_Dominance,207,0.649526,0.093556,0.128281,0.027212,16,0,1904,13.000000,0.192908656
3,CPU_Stress,GA_Energy_Dominance,208,0.658050,0.089078,0.123190,0.036787,16,0,1905,13.000000,0.188054794
3,CPU_Stress,GA_Energy_Dominance,209,0.641665,0.099601,0.130571,0.042321,14,0,1903,13.000000,0.192218712
3,CPU_Stress,GA_Energy_Dominance,MEAN,0.646453,0.087467,0.130413,0.038546,,1,1903,13.000000,0.188054794
3,CPU_Stress,SA_Makespan_Dominance,200,0.534617,0.097495,0.296409,0.347083,3,0,780,20.000000,0.265508926
3,CPU_Stress,SA_Makespan_Dominance,201,0.381961,0.000000,0.411085,0.000000,2,2,787,18.000000,0.277207240
3,CPU_Stress,SA_Makespan_Dominance,202,0.521531,0.175190,0.296730,0.075486,4,0,795,19.000000,0.281086452
3,CPU_Stress,SA_Makespan_Dominance,203,0.510763,0.110252,0.307789,0.331185,3,0,807,20.000000,0.272328926
3,CPU_Stress,SA_Makespan_Dominance,204,0.558261,0.153282,0.274754,0.047897,4,0,803,20.000000,0.263071651
3,CPU_Stress,SA_Makespan_Dominance,205,0.557737,0.150745,0.288534,0.014372,4,0,816,19.000000,0.264062167
3,CPU_Stress,SA_Makespan_Dominance,206,0.583853,0.156416,0.276294,0.380091,3,0,814,20.000000,0.272894864
3,CPU_Stress,SA_Makespan_Dominance,207,0.569464,0.139118,0.274144,0.002723,4,1,800,20.000000,0.251849685
3,CPU_Stress,SA_Makespan_Dominance,208,0.548052,0.145507,0.292693,0.000285,4,1,804,19.000000,0.263756700
3,CPU_Stress,SA_Makespan_Dominance,209,0.540113,0.178724,0.278482,0.010489,5,0,819,19.000000,0.261208065
3,CPU_Stress,SA_Makespan_Dominance,MEAN,0.530635,0.130673,0.299691,0.120961,,4,802,18.000000,0.251849685
3,CPU_Stress,SA_Energy_Dominance,200,0.602290,0.146031,0.146775,0.165782,7,0,791,13.000000,0.173680783
3,CPU_Stress,SA_Energy_Dominance,201,0.626855,0.139814,0.147870,0.060531,6,1,798,13.000000,0.173787353
3,CPU_Stress,SA_Energy_Dominance,202,0.627024,0.106596,0.135212,0.058171,10,1,806,13.000000,0.169460825
3,CPU_Stress,SA_Energy_Dominance,203,0.672451,0.047689,0.139255,0.343301,4,2,824,13.000000,0.175646290
3,CPU_Stress,SA_Energy_Dominance,204,0.674517,0.089988,0.146749,0.126467,6,1,809,13.000000,0.173084307
3,CPU_Stress,SA_Energy_Dominance,205,0.541631,0.219370,0.177327,0.176725,7,1,808,13.000000,0.176010981
3,CPU_Stress,SA_Energy_Dominance,206,0.579020,0.112554,0.167478,0.387691,5,1,809,13.000000,0.163987308
3,CPU_Stress,SA_Energy_Dominance,207,0.596822,0.161088,0.158216,0.082468,6,2,826,13.000000,0.165313149
3,CPU_Stress,SA_Energy_Dominance,208,0.583833,0.127707,0.153010,0.116977,7,0,827,13.000000,0.173243625
3,CPU_Stress,SA_Energy_Dominance,209,0.543163,0.129431,0.182697,0.069343,10,1,856,13.000000,0.169474081
3,CPU_Stress,SA_Energy_Dominance,MEAN,0.604761,0.128027,0.155459,0.158746,,7,815,13.000000,0.163987308
3,CPU_Stress,NSGA-II,200,0.309199,0.163198,0.337638,0.024915,15,0,2500,13.000000,0.283474040
3,CPU_Stress,NSGA-II,201,0.335386,0.151368,0.317571,0.021824,18,0,2495,13.000000,0.276542823
3,CPU_Stress,NSGA-II,202,0.303880,0.163706,0.346056,0.021310,18,0,2511,13.000000,0.282393031
3,CPU_Stress,NSGA-II,203,0.311090,0.166092,0.333066,0.030498,14,0,2518,13.000000,0.279119495
3,CPU_Stress,NSGA-II,204,0.296444,0.166662,0.347073,0.015436,19,0,2524,13.000000,0.284177851
3,CPU_Stress,NSGA-II,205,0.307328,0.208411,0.339893,0.030168,14,0,2500,13.000000,0.280198213
3,CPU_Stress,NSGA-II,206,0.323861,0.164577,0.324936,0.020057,15,0,2507,13.000000,0.276385819
3,CPU_Stress,NSGA-II,207,0.298193,0.162133,0.347670,0.021009,18,0,2485,13.000000,0.285148103
3,CPU_Stress,NSGA-II,208,0.293136,0.135695,0.346228,0.022890,13,0,2468,13.000000,0.288029849
3,CPU_Stress,NSGA-II,209,0.339038,0.194849,0.320303,0.054072,15,0,2503,13.000000,0.271821813
3,CPU_Stress,NSGA-II,MEAN,0.311755,0.167669,0.336043,0.026218,,0,2501,13.000000,0.271821813
3,CPU_Stress,SPEA-II,200,0.306532,0.143877,0.344534,0.026019,15,0,3130,13.000000,0.285316568
3,CPU_Stress,SPEA-II,201,0.318646,0.137313,0.329712,0.015009,16,0,3130,13.000000,0.281890387
3,CPU_Stress,SPEA-II,202,0.280816,0.119603,0.360264,0.012570,16,0,3121,13.000000,0.293415557
3,CPU_Stress,SPEA-II,203,0.301487,0.137374,0.344255,0.037100,16,0,3099,13.000000,0.286234170
3,CPU_Stress,SPEA-II,204,0.340218,0.129032,0.316767,0.030867,13,1,3105,13.000000,0.277155149
3,CPU_Stress,SPEA-II,205,0.333855,0.126709,0.315513,0.025654,15,0,3130,13.000000,0.276011513
3,CPU_Stress,SPEA-II,206,0.266896,0.127192,0.371801,0.015126,14,0,3099,13.000000,0.298318739
3,CPU_Stress,SPEA-II,207,0.307729,0.129646,0.339149,0.012839,18,0,3136,13.000000,0.284860499
3,CPU_Stress,SPEA-II,208,0.278551,0.151017,0.362822,0.024074,15,0,3123,13.000000,0.292731132
3,CPU_Stress,SPEA-II,209,0.281558,0.149192,0.351170,0.048383,16,0,3099,13.000000,0.292662255
3,CPU_Stress,SPEA-II,MEAN,0.301629,0.135096,0.343599,0.024764,,1,3117,13.000000,0.276011513
3,CPU_Stress,AMOSA,200,0.061222,0.050476,0.545946,0.011918,8,0,4103,13.000000,0.347875044
3,CPU_Stress,AMOSA,201,0.031371,0.052501,0.572113,0.006300,6,0,4114,13.000000,0.355122226
3,CPU_Stress,AMOSA,202,0.059651,0.011419,0.563702,0.007572,6,0,4135,13.000000,0.349209893
3,CPU_Stress,AMOSA,203,0.079507,0.061097,0.528766,0.027897,8,0,4122,13.000000,0.343108057
3,CPU_Stress,AMOSA,204,0.054876,0.045778,0.551717,0.035799,6,0,4142,13.000000,0.349585631
3,CPU_Stress,AMOSA,205,0.064127,0.128236,0.539149,0.016927,6,0,4128,13.000000,0.345432461
3,CPU_Stress,AMOSA,206,0.028676,0.012719,0.590192,0.025237,3,1,4121,13.000000,0.355937559
3,CPU_Stress,AMOSA,207,0.070765,0.029350,0.541394,0.053286,5,1,4253,13.000000,0.345876161
3,CPU_Stress,AMOSA,208,0.058850,0.032819,0.552068,0.031606,6,0,4193,13.000000,0.348720594
3,CPU_Stress,AMOSA,209,0.054440,0.078304,0.550984,0.015747,7,0,4196,13.000000,0.349190645
3,CPU_Stress,AMOSA,MEAN,0.056349,0.050270,0.553603,0.023229,,2,4150,13.000000,0.343108057
