Algorithm,Seed,Makespan,Energy,IsUniversalPareto
SA_Energy_Dominance,207,38.000000,0.592470499,false
SA_Energy_Dominance,207,39.000000,0.565144371,false
SA_Energy_Dominance,207,40.000000,0.562187890,false
SA_Energy_Dominance,207,41.000000,0.560735060,false
SA_Energy_Dominance,207,44.000000,0.480151438,false
SA_Energy_Dominance,207,45.000000,0.454736546,false
SA_Energy_Dominance,207,46.000000,0.328834204,false
SA_Energy_Dominance,207,47.000000,0.287401715,false
SA_Energy_Dominance,208,21.000000,0.629004295,false
SA_Energy_Dominance,208,18.000000,0.633044477,false
SA_Energy_Dominance,208,19.000000,0.631901575,false
SA_Energy_Dominance,208,39.000000,0.542705993,false
SA_Energy_Dominance,208,40.000000,0.477215998,false
SA_Energy_Dominance,208,41.000000,0.464508309,false
SA_Energy_Dominance,208,42.000000,0.442157592,false
SA_Energy_Dominance,208,43.000000,0.421169329,false
SA_Energy_Dominance,208,44.000000,0.362077417,false
SA_Energy_Dominance,208,45.000000,0.348941524,false
SA_Energy_Dominance,208,46.000000,0.334968927,false
SA_Energy_Dominance,208,47.000000,0.328551012,false
SA_Energy_Dominance,208,48.000000,0.296708278,false
SA_Energy_Dominance,209,18.000000,0.631437963,false
SA_Energy_Dominance,209,21.000000,0.628582149,false
SA_Energy_Dominance,209,29.000000,0.604831439,false
SA_Energy_Dominance,209,30.000000,0.524457321,false
SA_Energy_Dominance,209,31.000000,0.495585405,false
SA_Energy_Dominance,209,32.000000,0.475764816,false
SA_Energy_Dominance,209,33.000000,0.449006852,false
SA_Energy_Dominance,209,34.000000,0.442976745,false
SA_Energy_Dominance,209,36.000000,0.413912332,false
SA_Energy_Dominance,209,37.000000,0.309030886,true
SA_Energy_Dominance,209,38.000000,0.301216071,true
SA_Energy_Dominance,209,39.000000,0.280161042,true
NSGA-II,200,18.000000,0.633266012,false
NSGA-II,200,53.000000,0.457456390,false
NSGA-II,200,22.000000,0.609686735,false
NSGA-II,200,36.000000,0.501350334,false
NSGA-II,200,26.000000,0.591477550,false
NSGA-II,200,39.000000,0.484373320,false
NSGA-II,200,31.000000,0.555635646,false
NSGA-II,200,35.000000,0.522550816,false
NSGA-II,200,42.000000,0.477881546,false
NSGA-II,200,29.000000,0.570707010,false
NSGA-II,200,51.000000,0.462380871,false
NSGA-II,200,28.000000,0.583296355,false
NSGA-II,200,46.000000,0.464506899,false
NSGA-II,200,45.000000,0.467955601,false
NSGA-II,200,33.000000,0.539373282,false
NSGA-II,200,34.000000,0.539201954,false
NSGA-II,201,18.000000,0.633266012,false
NSGA-II,201,51.000000,0.450364387,false
NSGA-II,201,47.000000,0.461468351,false
NSGA-II,201,35.000000,0.527794152,false
NSGA-II,201,21.000000,0.629305606,false
NSGA-II,201,43.000000,0.474143788,false
NSGA-II,201,25.000000,0.618017908,false
NSGA-II,201,34.000000,0.545905794,false
NSGA-II,201,42.000000,0.485218132,false
NSGA-II,201,37.000000,0.503013217,false
NSGA-II,201,32.000000,0.556078983,false
