Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,GA_WaitingTime_Dominance_PC60,MEAN,0.106975,0.047660,0.621715,0.012867,,0,9418,3.188000,0.063452510
1,Balanced,GA_Energy_Dominance_PC60,200,0.661045,0.041473,0.077341,0.012643,74,15,10703,4.916000,0.047749904
1,Balanced,GA_Energy_Dominance_PC60,201,0.641015,0.038113,0.100853,0.011042,73,19,10780,5.850000,0.047668823
1,Balanced,GA_Energy_Dominance_PC60,202,0.646331,0.034991,0.097543,0.014493,78,13,10609,4.912000,0.048578448
1,Balanced,GA_Energy_Dominance_PC60,203,0.621696,0.061538,0.109945,0.021565,72,13,10625,6.712000,0.046981777
1,Balanced,GA_Energy_Dominance_PC60,204,0.645909,0.044252,0.094108,0.015412,79,0,10631,5.874000,0.048881612
1,Balanced,GA_Energy_Dominance_PC60,205,0.567418,0.077194,0.191591,0.004074,88,15,10062,5.010000,0.052799077
1,Balanced,GA_Energy_Dominance_PC60,206,0.635031,0.065005,0.113632,0.007864,78,0,10461,4.490000,0.049510916
1,Balanced,GA_Energy_Dominance_PC60,207,0.605443,0.079786,0.117370,0.018395,63,2,10757,6.822000,0.047260939
1,Balanced,GA_Energy_Dominance_PC60,208,0.652257,0.043561,0.102619,0.004876,90,14,10374,4.972000,0.049962177
1,Balanced,GA_Energy_Dominance_PC60,209,0.608999,0.063934,0.113690,0.017842,92,0,10627,6.478000,0.047435093
1,Balanced,GA_Energy_Dominance_PC60,MEAN,0.628514,0.054984,0.111869,0.012821,,91,10562,4.490000,0.046981777
1,Balanced,SA_WaitingTime_Dominance_PC60,200,0.105750,0.047192,0.624193,0.005313,3,0,6796,3.356000,0.063574826
1,Balanced,SA_WaitingTime_Dominance_PC60,201,0.107070,0.048203,0.621889,0.011981,5,0,6876,3.402000,0.063545405
1,Balanced,SA_WaitingTime_Dominance_PC60,202,0.104191,0.048411,0.623993,0.006618,5,0,6767,3.392000,0.063602724
1,Balanced,SA_WaitingTime_Dominance_PC60,203,0.105616,0.048782,0.623548,0.010362,4,0,6997,3.390000,0.063574826
1,Balanced,SA_WaitingTime_Dominance_PC60,204,0.106081,0.048846,0.622370,0.004687,8,0,7263,3.396000,0.063565358
1,Balanced,SA_WaitingTime_Dominance_PC60,205,0.105960,0.047305,0.624549,0.000000,2,0,6966,3.404000,0.063567351
1,Balanced,SA_WaitingTime_Dominance_PC60,206,0.104796,0.047774,0.625085,0.003669,3,0,6776,3.410000,0.063589900
1,Balanced,SA_WaitingTime_Dominance_PC60,207,0.107171,0.046880,0.623498,0.000701,3,0,6941,3.358000,0.063546807
1,Balanced,SA_WaitingTime_Dominance_PC60,208,0.104201,0.048360,0.624065,0.001414,8,0,6899,3.374000,0.063603419
1,Balanced,SA_WaitingTime_Dominance_PC60,209,0.111553,0.047718,0.619470,0.000868,4,0,6764,3.400000,0.063457154
1,Balanced,SA_WaitingTime_Dominance_PC60,MEAN,0.106239,0.047947,0.623266,0.004561,,0,6904,3.356000,0.063457154
1,Balanced,SA_Energy_Dominance_PC60,200,0.473769,0.112978,0.254032,0.004446,62,0,6998,12.274000,0.050847613
1,Balanced,SA_Energy_Dominance_PC60,201,0.533189,0.100669,0.217316,0.006418,50,0,7019,8.998000,0.051295725
1,Balanced,SA_Energy_Dominance_PC60,202,0.484899,0.097087,0.317667,0.004152,17,0,6949,7.334000,0.054376439
1,Balanced,SA_Energy_Dominance_PC60,203,0.484489,0.145701,0.251562,0.005592,76,0,6881,9.160000,0.052710786
1,Balanced,SA_Energy_Dominance_PC60,204,0.491030,0.116980,0.286206,0.007113,20,5,7004,8.432000,0.053534331
1,Balanced,SA_Energy_Dominance_PC60,205,0.476601,0.122543,0.306301,0.002934,43,0,7202,7.798000,0.054317863
1,Balanced,SA_Energy_Dominance_PC60,206,0.491514,0.125221,0.254554,0.086319,22,0,7485,5.020000,0.053821174
1,Balanced,SA_Energy_Dominance_PC60,207,0.471666,0.089116,0.274080,0.003790,34,0,7384,11.004000,0.052416109
1,Balanced,SA_Energy_Dominance_PC60,208,0.490285,0.097125,0.236472,0.006637,62,0,7013,10.060000,0.051992529
1,Balanced,SA_Energy_Dominance_PC60,209,0.556068,0.064145,0.192087,0.002620,49,0,6939,5.060000,0.051879974
1,Balanced,SA_Energy_Dominance_PC60,MEAN,0.495351,0.107157,0.259028,0.013002,,5,7087,5.020000,0.050847613
1,Balanced,NSGA-II_PC60,200,0.307323,0.018563,0.477719,0.001950,16,0,12695,2.852000,0.059698233
1,Balanced,NSGA-II_PC60,201,0.301887,0.021266,0.477824,0.002714,34,0,12655,2.818000,0.059807795
1,Balanced,NSGA-II_PC60,202,0.396221,0.062071,0.358476,0.005867,44,0,13973,2.952000,0.057700385
1,Balanced,NSGA-II_PC60,203,0.285497,0.015656,0.500255,0.001509,24,0,12125,2.788000,0.060141052
1,Balanced,NSGA-II_PC60,204,0.329628,0.017974,0.461007,0.003053,34,0,12200,2.782000,0.059276122
1,Balanced,NSGA-II_PC60,205,0.288300,0.015047,0.494141,0.005737,23,0,12350,2.680000,0.060107386
1,Balanced,NSGA-II_PC60,206,0.375567,0.052087,0.389415,0.005471,29,0,14168,3.104000,0.058130131
1,Balanced,NSGA-II_PC60,207,0.319284,0.017703,0.473049,0.001696,31,0,12315,2.734000,0.059489960
1,Balanced,NSGA-II_PC60,208,0.287697,0.018123,0.491160,0.001777,29,0,11562,2.788000,0.060094136
1,Balanced,NSGA-II_PC60,209,0.421433,0.035394,0.362111,0.004664,29,0,13575,3.136000,0.057339692
1,Balanced,NSGA-II_PC60,MEAN,0.331284,0.027388,0.448516,0.003444,,0,12761,2.680000,0.057339692
1,Balanced,SPEA-II_PC60,200,0.381618,0.027553,0.405070,0.005264,28,0,14000,3.014000,0.058167011
1,Balanced,SPEA-II_PC60,201,0.313736,0.005929,0.487931,0.000495,18,0,12955,2.724000,0.059610591
1,Balanced,SPEA-II_PC60,202,0.460948,0.043161,0.338823,0.002818,30,0,14429,3.060000,0.056439023
1,Balanced,SPEA-II_PC60,203,0.306654,0.000715,0.496051,0.002716,16,9,13179,2.636000,0.059766840
1,Balanced,SPEA-II_PC60,204,0.392593,0.039915,0.389025,0.027676,32,0,14050,3.258000,0.057867288
1,Balanced,SPEA-II_PC60,205,0.388571,0.043103,0.391516,0.007454,32,0,13991,3.008000,0.057958179
1,Balanced,SPEA-II_PC60,206,0.324986,0.011803,0.469077,0.002351,23,0,12901,2.720000,0.059387092
1,Balanced,SPEA-II_PC60,207,0.297582,0.008449,0.495823,0.001138,14,0,13199,2.768000,0.059913856
1,Balanced,SPEA-II_PC60,208,0.415433,0.057840,0.358899,0.003456,37,0,14069,3.228000,0.057310106
1,Balanced,SPEA-II_PC60,209,0.385935,0.027491,0.401490,0.003675,31,0,14372,3.060000,0.058081613
1,Balanced,SPEA-II_PC60,MEAN,0.366806,0.026596,0.423370,0.005704,,9,13714,2.636000,0.056439023
1,Balanced,AMOSA_PC60,200,0.229554,0.040083,0.516899,0.006958,16,0,15113,3.182000,0.061133438
1,Balanced,AMOSA_PC60,201,0.193558,0.048587,0.536876,0.002925,21,0,15085,3.230000,0.061823519
1,Balanced,AMOSA_PC60,202,0.244423,0.056476,0.489323,0.005709,26,0,15305,3.174000,0.060781709
1,Balanced,AMOSA_PC60,203,0.176098,0.030869,0.568899,0.010402,8,0,15099,3.110000,0.062214902
1,Balanced,AMOSA_PC60,204,0.209652,0.038544,0.533680,0.003703,18,0,14627,3.198000,0.061526352
